0.025273
0.014109
0.01401
0.015025
0.012377
0.013565
0.0089111
0.017773
0.017203
0.012278
0.0062873
0.013441
0.01099
0.011114
0.011139
0.0076735
0.0093319
0.0096785
0.0085151
0.0084656
0.011114
0.0085893
0.0088369
0.0096785
0.0091586
0.010099
0.0092824
0.0097032
0.0095547
0.0091091
0.011065
0.0069309
0.0073764
0.010075
0.0070299
0.0061388
0.0062625
0.011708
0.007624
0.0071289
0.012872
0.014976
0.010718
0.012129
0.012847
0.013342
0.015075
0.015718
0.014382
0.014406
0.015842
0.016609
0.020347
0.017748
0.017921
0.018342
0.011114
0.009629
0.0099507
0.0083913
0.018961
0.0098765
0.012203
0.010594
0.015891
0.0095794
0.015891
0.010669
0.012179
0.010198
0.01708
0.010322
0.011708
0.011881
0.019926
0.011634
0.021263
0.013738
0.015124
0.0099012
0.01604
0.0093567
